Bait	Prey	Abundance	Reproducibility	Specificity	MIST	Ip	WD	WDv2	Entry.name	Gene.names	Protein.names	Length	Mass	Organism	Gene.names...primary..
EBOV_VP35	P40429	0.00187802307633443	0.993115461964273	0.516921858733898	0.660772209878046	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	98.3197241466659	9.96868877420158	RL13A_HUMAN	RPL13A	60S ribosomal protein L13a (23 kDa highly basic protein) (Large ribosomal subunit protein uL13)	203	23,577	Homo sapiens (Human)	RPL13A
EBOV_VP35	P40616	4.44644861329193e-05	5.58110672701622e-11	0.0475954648477478	0.0326274321333364	FU000423	1.22474487139159	1.22474487139159	ARL1_HUMAN	ARL1	ADP-ribosylation factor-like protein 1	181	20,418	Homo sapiens (Human)	ARL1
EBOV_VP35	P40926	4.56359156143785e-05	0.38568727425571	0.084939563556084	0.177223286929503	FU000425,FU000437	1.2	1.11221579968266	MDHM_HUMAN	MDH2	Malate dehydrogenase, mitochondrial (EC 1.1.1.37)	338	35,503	Homo sapiens (Human)	MDH2
EBOV_VP35	P40937	2.12182527024498e-05	5.58110672701622e-11	0.219803161996838	0.150677392058458	FU000425	2.33447438139198	2.33447438139198	RFC5_HUMAN	RFC5	Replication factor C subunit 5 (Activator 1 36 kDa subunit) (A1 36 kDa subunit) (Activator 1 subunit 5) (Replication factor C 36 kDa subunit) (RF-C 36 kDa subunit) (RFC36)	340	38,497	Homo sapiens (Human)	RFC5
EBOV_VP35	P40938	0.000482367666903365	0.970815606979895	0.559143921718538	0.682827363910077	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	66.5776857256925	6.75034672916684	RFC3_HUMAN	RFC3	Replication factor C subunit 3 (Activator 1 38 kDa subunit) (A1 38 kDa subunit) (Activator 1 subunit 3) (Replication factor C 38 kDa subunit) (RF-C 38 kDa subunit) (RFC38)	356	40,556	Homo sapiens (Human)	RFC3
EBOV_VP35	P41223	0.000916598284968693	0.94649221168292	0.105225724858711	0.364159991644205	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	1.73205080756888	1.73205080756888	BUD31_HUMAN	BUD31 EDG2	Protein BUD31 homolog (Protein EDG-2) (Protein G10 homolog)	144	17,000	Homo sapiens (Human)	BUD31
EBOV_VP35	P42285	7.70422228586781e-06	5.58110672701622e-11	0.497905280952292	0.34131909507999	FU000451	2.15582467177851	2.15582467177851	MTREX_HUMAN	MTREX DOB1 KIAA0052 MTR4 SKIV2L2	Exosome RNA helicase MTR4 (EC 3.6.4.13) (ATP-dependent RNA helicase DOB1) (ATP-dependent RNA helicase SKIV2L2) (Superkiller viralicidic activity 2-like 2) (TRAMP-like complex helicase)	1042	117,805	Homo sapiens (Human)	MTREX
EBOV_VP35	P42575	3.28539489442209e-05	0.385011470772372	0.0245303667751352	0.135603596614959	FU000393,FU000451	1	1	CASP2_HUMAN	CASP2 ICH1 NEDD2	Caspase-2 (CASP-2) (EC 3.4.22.55) (Neural precursor cell expressed developmentally down-regulated protein 2) (NEDD-2) (Protease ICH-1) [Cleaved into: Caspase-2 subunit p18; Caspase-2 subunit p13; Caspase-2 subunit p12]	452	50,685	Homo sapiens (Human)	CASP2
EBOV_VP35	P42677	0.00610558154978265	0.994606176300178	0.118370066433275	0.388046097080605	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	3.36650164612069	3.36650164612069	RS27_HUMAN	RPS27 MPS1	40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1) (Small ribosomal subunit protein eS27)	84	9,461	Homo sapiens (Human)	RPS27
EBOV_VP35	P42696	0.00101649487962006	0.993924099292454	0.449125324847503	0.614541362100395	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	104.552080733695	10.6005907011564	RBM34_HUMAN	RBM34 KIAA0117	RNA-binding protein 34 (RNA-binding motif protein 34)	430	48,565	Homo sapiens (Human)	RBM34
EBOV_VP35	P42766	0.00325847261910116	0.992701001770249	0.204741853319276	0.446650048441882	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	2.97209241668783	2.97209241668783	RL35_HUMAN	RPL35	60S ribosomal protein L35 (Large ribosomal subunit protein uL29)	123	14,551	Homo sapiens (Human)	RPL35
EBOV_VP35	P43243	0.000407024939151627	0.994869042809244	0.370399825033808	0.560862155705499	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	94.4161596282753	9.57290430540258	MATR3_HUMAN	MATR3 KIAA0723	Matrin-3	847	94,623	Homo sapiens (Human)	MATR3
EBOV_VP35	P43487	0.000338604325013062	0.884475608930703	0.132653211420405	0.363824380665969	FU000393,FU000395,FU000423,FU000437,FU000451	1.34164078649987	1.34164078649987	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein (Ran-binding protein 1) (RanBP1)	201	23,310	Homo sapiens (Human)	RANBP1
EBOV_VP35	P45880	0.000203380782051308	0.849875125137968	0.527259048231852	0.623654534661695	FU000395,FU000423,FU000425,FU000437,FU000451	7.74471102314203	2.43943111085238	VDAC2_HUMAN	VDAC2	Voltage-dependent anion-selective channel protein 2 (VDAC-2) (hVDAC2) (Outer mitochondrial membrane protein porin 2)	294	31,567	Homo sapiens (Human)	VDAC2
EBOV_VP35	P45973	3.57182476487623e-05	5.58110672701622e-11	0.0339217805571276	0.0232539326876919	FU000393	1.4827031109657	1.4827031109657	CBX5_HUMAN	CBX5 HP1A	Chromobox protein homolog 5 (Antigen p25) (Heterochromatin protein 1 homolog alpha) (HP1 alpha)	191	22,225	Homo sapiens (Human)	CBX5
EBOV_VP35	P46013	0.000188069997135343	0.968297362168752	0.512785680815165	0.650269618102712	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	14.7183610933593	6.32415730363478	KI67_HUMAN	MKI67	Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67) (Antigen KI-67) (Antigen Ki67)	3256	358,694	Homo sapiens (Human)	MKI67
EBOV_VP35	P46087	0.0012882222694632	0.995066315107496	0.42409942348526	0.597739883798222	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	162.25700794973	16.4513237574911	NOP2_HUMAN	NOP2 NOL1 NSUN1	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase (EC 2.1.1.-) (Nucleolar protein 1) (Nucleolar protein 2 homolog) (Proliferating-cell nucleolar antigen p120) (Proliferation-associated nucleolar protein p120)	812	89,302	Homo sapiens (Human)	NOP2
EBOV_VP35	P46109	0.00390760528048097	0.997111497215081	0.0997478588181733	0.376040254261687	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	5.11533641774094	5.11533641774094	CRKL_HUMAN	CRKL	Crk-like protein	303	33,777	Homo sapiens (Human)	CRKL
EBOV_VP35	P46776	0.00437732082877846	0.993305200207855	0.507011297701188	0.654051856939411	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	36.7806088102894	8.67906796520653	RL27A_HUMAN	RPL27A	60S ribosomal protein L27a (Large ribosomal subunit protein uL15)	148	16,561	Homo sapiens (Human)	RPL27A
EBOV_VP35	P46777	0.0051032123114682	0.995328725601273	0.412652582092509	0.589996658405373	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	195.012603856598	19.7724309314898	RL5_HUMAN	RPL5 MSTP030	60S ribosomal protein L5 (Large ribosomal subunit protein uL18)	297	34,363	Homo sapiens (Human)	RPL5
EBOV_VP35	P46778	0.00287148277007059	0.982618361276224	0.423645721601579	0.593597735656962	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	107.524061654274	10.9019214168113	RL21_HUMAN	RPL21	60S ribosomal protein L21 (Large ribosomal subunit protein eL21)	160	18,565	Homo sapiens (Human)	RPL21
EBOV_VP35	P46779	0.00546014721344642	0.998420322413765	0.467969049277435	0.628872627521886	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	136.509431854711	13.8407634145995	RL28_HUMAN	RPL28	60S ribosomal protein L28 (Large ribosomal subunit protein eL28)	137	15,748	Homo sapiens (Human)	RPL28
EBOV_VP35	P46781	0.0051534889124727	0.995021264475904	0.477196348039211	0.634147494067029	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	5.37783818987062	5.37783818987062	RS9_HUMAN	RPS9	40S ribosomal protein S9 (Small ribosomal subunit protein uS4)	194	22,591	Homo sapiens (Human)	RPS9
EBOV_VP35	P46782	0.00456444168013556	0.996304910629227	0.525535128964704	0.667676744405443	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	5.18926349138467	5.18926349138467	RS5_HUMAN	RPS5	40S ribosomal protein S5 (Small ribosomal subunit protein uS7) [Cleaved into: 40S ribosomal protein S5, N-terminally processed]	204	22,876	Homo sapiens (Human)	RPS5
EBOV_VP35	P46783	0.00169434322236044	0.95969733491379	0.501582704781238	0.639945476981143	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	2.51661147842358	2.51661147842358	RS10_HUMAN	RPS10	40S ribosomal protein S10 (Small ribosomal subunit protein eS10)	165	18,898	Homo sapiens (Human)	RPS10
EBOV_VP35	P47756	0.000453447119774575	0.946080455246679	0.0658565671488392	0.337042240748293	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	1.68325082306035	1.68325082306035	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta (CapZ beta)	277	31,350	Homo sapiens (Human)	CAPZB
EBOV_VP35	P47813	0.000476515230271792	0.883174583023245	0.180952422454707	0.396533389247861	FU000393,FU000423,FU000425,FU000437,FU000451	1.34164078649987	1.34164078649987	IF1AX_HUMAN	EIF1AX EIF1A EIF4C	Eukaryotic translation initiation factor 1A, X-chromosomal (eIF-1A X isoform) (Eukaryotic translation initiation factor 4C) (eIF-4C)	144	16,460	Homo sapiens (Human)	EIF1AX
EBOV_VP35	P47914	0.00213406017014418	0.987675986001159	0.364908686592516	0.554888944705587	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	2.73861278752583	2.73861278752583	RL29_HUMAN	RPL29	60S ribosomal protein L29 (Cell surface heparin-binding protein HIP) (Large ribosomal subunit protein eL29)	159	17,752	Homo sapiens (Human)	RPL29
EBOV_VP35	P48507	0.000371943079128987	0.844348868978106	0.0826095622584577	0.317138854350362	FU000393,FU000395,FU000425,FU000437,FU000451	1.67332005306815	1.67332005306815	GSH0_HUMAN	GCLM GLCLR	Glutamate--cysteine ligase regulatory subunit (GCS light chain) (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit)	274	30,727	Homo sapiens (Human)	GCLM
EBOV_VP35	P48651	0.000152799514388629	0.746848981080702	1	0.915936226817935	FU000393,FU000395,FU000423,FU000425	89.0861760691158	9.48683298050514	PTSS1_HUMAN	PTDSS1 KIAA0024 PSSA	Phosphatidylserine synthase 1 (PSS-1) (PtdSer synthase 1) (EC 2.7.8.29) (Serine-exchange enzyme I)	473	55,528	Homo sapiens (Human)	PTDSS1
EBOV_VP35	P48729	2.38213638631284e-05	5.58110672701622e-11	0.198535726798035	0.136098368069869	FU000451	1.48016560898457	1.48016560898457	KC1A_HUMAN	CSNK1A1	Casein kinase I isoform alpha (CKI-alpha) (EC 2.7.11.1) (CK1)	337	38,915	Homo sapiens (Human)	CSNK1A1
EBOV_VP35	P48730	0.000232087000167648	0.954326040214062	0.148279996386331	0.396087016748559	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	1.47196014438797	1.47196014438797	KC1D_HUMAN	CSNK1D HCKID	Casein kinase I isoform delta (CKI-delta) (CKId) (EC 2.7.11.1) (Tau-protein kinase CSNK1D) (EC 2.7.11.26)	415	47,330	Homo sapiens (Human)	CSNK1D
EBOV_VP35	P49207	0.00294280579494121	0.998051851065531	0.447647370216417	0.614813225488842	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	93.111268120085	9.44060066600422	RL34_HUMAN	RPL34	60S ribosomal protein L34 (Large ribosomal subunit protein eL34)	117	13,293	Homo sapiens (Human)	RPL34
EBOV_VP35	P49458	0.00245427496310011	0.98623983279396	0.222133937700234	0.456574238723588	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	2.16024689946929	2.16024689946929	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein (SRP9)	86	10,112	Homo sapiens (Human)	SRP9
EBOV_VP35	P49674	0.000227165919990892	0.92704601804406	0.143047027348133	0.384083029573435	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	1.47196014438797	1.47196014438797	KC1E_HUMAN	CSNK1E	Casein kinase I isoform epsilon (CKI-epsilon) (CKIe) (EC 2.7.11.1)	416	47,315	Homo sapiens (Human)	CSNK1E
EBOV_VP35	P49756	0.000232098384427413	0.983044780907399	0.114794725097711	0.381993121561463	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	2.08166599946613	2.08166599946613	RBM25_HUMAN	RBM25 RNPC7	RNA-binding protein 25 (Arg/Glu/Asp-rich protein of 120 kDa) (RED120) (Protein S164) (RNA-binding motif protein 25) (RNA-binding region-containing protein 7)	843	100,185	Homo sapiens (Human)	RBM25
EBOV_VP35	P49761	1.10130266011802e-05	5.58110672701622e-11	0.244286931429222	0.167461200018904	FU000395	1.48016560898457	1.48016560898457	CLK3_HUMAN	CLK3	Dual specificity protein kinase CLK3 (EC 2.7.12.1) (CDC-like kinase 3)	638	73,515	Homo sapiens (Human)	CLK3
EBOV_VP35	P49841	3.34586236740618e-05	5.58110672701622e-11	0.0973959885152164	0.0667661235176825	FU000395	1.54919333848297	1.54919333848297	GSK3B_HUMAN	GSK3B	Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)	420	46,744	Homo sapiens (Human)	GSK3B
EBOV_VP35	P49915	0.000169086105633835	0.843509969547223	0.0698322692663176	0.308119857562348	FU000393,FU000395,FU000423,FU000425,FU000437	1.78885438199983	1.78885438199983	GUAA_HUMAN	GMPS	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	693	76,715	Homo sapiens (Human)	GMPS
EBOV_VP35	P50402	0.000117812471985824	0.772129823351707	0.183887174231008	0.364282413368134	FU000393,FU000395,FU000423,FU000451	12.0222505376617	3.04497832678646	EMD_HUMAN	EMD EDMD STA	Emerin	254	28,994	Homo sapiens (Human)	EMD
EBOV_VP35	P50454	0.000107553317569713	0.880744107207821	0.095457102594648	0.337173418814259	FU000393,FU000395,FU000423,FU000437,FU000451	1.09544511501033	1.09544511501033	SERPH_HUMAN	SERPINH1 CBP1 CBP2 HSP47 SERPINH2 PIG14	Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47)	418	46,441	Homo sapiens (Human)	SERPINH1
EBOV_VP35	P50747	8.37390071734204e-05	0.860385279153368	0.0502269988193547	0.299886279222327	FU000393,FU000395,FU000423,FU000425,FU000437	1.26491106406735	1.26491106406735	BPL1_HUMAN	HLCS	Biotin--protein ligase (EC 6.3.4.-) (Biotin apo-protein ligase) [Includes: Biotin--[methylmalonyl-CoA-carboxytransferase] ligase (EC 6.3.4.9); Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase (EC 6.3.4.10) (Holocarboxylase synthetase) (HCS); Biotin--[methylcrotonoyl-CoA-carboxylase] ligase (EC 6.3.4.11); Biotin--[acetyl-CoA-carboxylase] ligase (EC 6.3.4.15)]	726	80,760	Homo sapiens (Human)	HLCS
EBOV_VP35	P50750	0.000237279658815901	0.866327493833542	0.728160092896604	0.76645046114078	FU000393,FU000395,FU000425,FU000437,FU000451	4.26907484122731	2.17194256590178	CDK9_HUMAN	CDK9 CDC2L4 TAK	Cyclin-dependent kinase 9 (EC 2.7.11.22) (EC 2.7.11.23) (C-2K) (Cell division cycle 2-like protein kinase 4) (Cell division protein kinase 9) (Serine/threonine-protein kinase PITALRE) (Tat-associated kinase complex catalytic subunit)	372	42,778	Homo sapiens (Human)	CDK9
EBOV_VP35	P50914	0.002640131147539	0.994989940926276	0.428886531936955	0.601005988163725	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	119.138453667065	12.0795107589496	RL14_HUMAN	RPL14	60S ribosomal protein L14 (CAG-ISL 7) (Large ribosomal subunit protein eL14)	215	23,432	Homo sapiens (Human)	RPL14
EBOV_VP35	P50990	2.78048257853649e-05	0.385164931811236	0.217341513186075	0.267824882832668	FU000395,FU000437	1.5	1.26683455545722	TCPQ_HUMAN	CCT8 C21orf112 CCTQ KIAA0002	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Chaperonin containing T-complex polypeptide 1 subunit 8) (Renal carcinoma antigen NY-REN-15)	548	59,621	Homo sapiens (Human)	CCT8
EBOV_VP35	P50991	4.32097913372274e-05	0.612440053817795	0.0515950774802382	0.224325328898239	FU000423,FU000425,FU000451	1	1	TCPD_HUMAN	CCT4 CCTD SRB	T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta) (Stimulator of TAR RNA-binding)	539	57,924	Homo sapiens (Human)	CCT4
EBOV_VP35	P51114	0.00024653792104657	0.969483109151003	0.291242303709434	0.498765604648223	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	64.3630149267377	6.52580008683534	FXR1_HUMAN	FXR1	Fragile X mental retardation syndrome-related protein 1 (hFXR1p)	621	69,721	Homo sapiens (Human)	FXR1
EBOV_VP35	P51116	0.000336528356090814	0.972375968916391	0.357813326826094	0.545293777071332	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	76.6029717039466	7.76681577092799	FXR2_HUMAN	FXR2 FMR1L2	Fragile X mental retardation syndrome-related protein 2	673	74,223	Homo sapiens (Human)	FXR2
EBOV_VP35	P51397	0.000137611678624966	0.386635109625605	0.133800095976145	0.211010654331	FU000393,FU000425	1.5	1.26683455545722	DAP1_HUMAN	DAP DAP1	Death-associated protein 1 (DAP-1)	102	11,165	Homo sapiens (Human)	DAP
EBOV_VP35	P51571	0.000187728707291344	0.386817391647066	0.0312954809521938	0.140799253855503	FU000437,FU000451	1.4142135623731	1.4142135623731	SSRD_HUMAN	SSR4 TRAPD	Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta)	173	18,999	Homo sapiens (Human)	SSR4
EBOV_VP35	P51610	6.28168194186847e-05	0.985193595177862	0.103237002089686	0.37473215161097	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	1.68325082306035	1.68325082306035	HCFC1_HUMAN	HCFC1 HCF1 HFC1	Host cell factor 1 (HCF) (HCF-1) (C1 factor) (CFF) (VCAF) (VP16 accessory protein) [Cleaved into: HCF N-terminal chain 1; HCF N-terminal chain 2; HCF N-terminal chain 3; HCF N-terminal chain 4; HCF N-terminal chain 5; HCF N-terminal chain 6; HCF C-terminal chain 1; HCF C-terminal chain 2; HCF C-terminal chain 3; HCF C-terminal chain 4; HCF C-terminal chain 5; HCF C-terminal chain 6]	2035	208,732	Homo sapiens (Human)	HCFC1
EBOV_VP35	P51617	4.0593548968952e-05	0.584456962425423	0.067355652308634	0.226495721768759	FU000393,FU000395,FU000451	1.15470053837925	1.15470053837925	IRAK1_HUMAN	IRAK1 IRAK	Interleukin-1 receptor-associated kinase 1 (IRAK-1) (EC 2.7.11.1)	712	76,537	Homo sapiens (Human)	IRAK1
EBOV_VP35	P51858	0.000439066733572847	0.861878580618468	0.104564169986124	0.337597799483136	FU000393,FU000395,FU000423,FU000437,FU000451	1.67332005306815	1.67332005306815	HDGF_HUMAN	HDGF HMG1L2	Hepatoma-derived growth factor (HDGF) (High mobility group protein 1-like 2) (HMG-1L2)	240	26,788	Homo sapiens (Human)	HDGF
EBOV_VP35	P51970	0.000504227753490483	0.706366742861739	0.21621930544937	0.36615883245114	FU000393,FU000395,FU000423,FU000437	2.49415316289918	1.98585055178812	NDUA8_HUMAN	NDUFA8	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8 (Complex I-19kD) (CI-19kD) (Complex I-PGIV) (CI-PGIV) (NADH-ubiquinone oxidoreductase 19 kDa subunit)	172	20,105	Homo sapiens (Human)	NDUFA8
EBOV_VP35	P51991	0.000537223066236615	0.973925153984267	0.386901466154717	0.56571315367196	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	72.0426362879417	7.3044409538434	ROA3_HUMAN	HNRNPA3 HNRPA3	Heterogeneous nuclear ribonucleoprotein A3 (hnRNP A3)	378	39,595	Homo sapiens (Human)	HNRNPA3
EBOV_VP35	P52272	0.00397455148378744	0.999028747553293	0.389062209060412	0.574960062742464	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	9.40332808203798	9.40332808203798	HNRPM_HUMAN	HNRNPM HNRPM NAGR1	Heterogeneous nuclear ribonucleoprotein M (hnRNP M)	730	77,516	Homo sapiens (Human)	HNRNPM
EBOV_VP35	P52292	6.74461417320327e-05	0.272342809969021	0.806949437920266	0.637198238327468	FU000393,FU000425	6.27429672852558	3.96976255593874	IMA1_HUMAN	KPNA2 RCH1 SRP1	Importin subunit alpha-1 (Karyopherin subunit alpha-2) (RAG cohort protein 1) (SRP1-alpha)	529	57,862	Homo sapiens (Human)	KPNA2
EBOV_VP35	P52434	9.09624706788479e-05	5.58110672701622e-11	0.116799494550768	0.0800677636630417	FU000393	2.09575487695982	2.09575487695982	RPAB3_HUMAN	POLR2H	DNA-directed RNA polymerases I, II, and III subunit RPABC3 (RNA polymerases I, II, and III subunit ABC3) (DNA-directed RNA polymerase II subunit H) (DNA-directed RNA polymerases I, II, and III 17.1 kDa polypeptide) (RPB17) (RPB8 homolog) (hRPB8)	150	17,143	Homo sapiens (Human)	POLR2H
EBOV_VP35	P52597	0.00169569528015448	0.996858191552297	0.190031867161698	0.437839509441516	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	3.93700393700591	3.93700393700591	HNRPF_HUMAN	HNRNPF HNRPF	Heterogeneous nuclear ribonucleoprotein F (hnRNP F) (Nucleolin-like protein mcs94-1) [Cleaved into: Heterogeneous nuclear ribonucleoprotein F, N-terminally processed]	415	45,672	Homo sapiens (Human)	HNRNPF
EBOV_VP35	P52815	3.54864190482474e-05	5.58110672701622e-11	0.270162161142844	0.185199074601308	FU000395	2.24052675931453	2.24052675931453	RM12_HUMAN	MRPL12 MRPL7 RPML12	39S ribosomal protein L12, mitochondrial (L12mt) (MRP-L12) (5c5-2) (Mitochondrial large ribosomal subunit protein bL12m)	198	21,348	Homo sapiens (Human)	MRPL12
EBOV_VP35	P52907	0.000359266823067807	0.89751022999386	0.0680805174212718	0.323580847987727	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	1.52752523165195	1.52752523165195	CAZA1_HUMAN	CAPZA1	F-actin-capping protein subunit alpha-1 (CapZ alpha-1)	286	32,923	Homo sapiens (Human)	CAPZA1
EBOV_VP35	P52926	0.000633084148002135	0.883377967190189	0.111859167105413	0.349232955041143	FU000395,FU000423,FU000425,FU000437,FU000451	1.34164078649987	1.34164078649987	HMGA2_HUMAN	HMGA2 HMGIC	High mobility group protein HMGI-C (High mobility group AT-hook protein 2)	109	11,832	Homo sapiens (Human)	HMGA2
EBOV_VP35	P53350	0.000258971148232468	0.931475574127422	0.133491463811493	0.378899435710994	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	1.87082869338697	1.87082869338697	PLK1_HUMAN	PLK1 PLK	Serine/threonine-protein kinase PLK1 (EC 2.7.11.21) (Polo-like kinase 1) (PLK-1) (Serine/threonine-protein kinase 13) (STPK13)	603	68,255	Homo sapiens (Human)	PLK1
EBOV_VP35	P53384	0.000183768071926895	0.85297194142617	0.0938038055422605	0.3274719750832	FU000393,FU000395,FU000423,FU000437,FU000451	1.26491106406735	1.26491106406735	NUBP1_HUMAN	NUBP1 NBP NBP1	Cytosolic Fe-S cluster assembly factor NUBP1 (Nucleotide-binding protein 1) (NBP 1)	320	34,534	Homo sapiens (Human)	NUBP1
EBOV_VP35	P53597	6.31650409267462e-05	0.369421487218353	0.0413773728731923	0.142342590793425	FU000393,FU000437	1.22474487139159	1.22474487139159	SUCA_HUMAN	SUCLG1	Succinate--CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial (EC 6.2.1.4) (EC 6.2.1.5) (Succinyl-CoA synthetase subunit alpha) (SCS-alpha)	346	36,250	Homo sapiens (Human)	SUCLG1
EBOV_VP35	P53618	3.74866654426101e-05	0.597240899175699	0.0820877634405891	0.240538940759363	FU000393,FU000395,FU000451	3.92052779182165	2.20032182783097	COPB_HUMAN	COPB1 COPB MSTP026	Coatomer subunit beta (Beta-coat protein) (Beta-COP)	953	107,142	Homo sapiens (Human)	COPB1
EBOV_VP35	P53621	3.14970224180203e-05	0.591169536597051	1	0.867903724848542	FU000423,FU000425,FU000451	29.6953920230386	6.67159520170582	COPA_HUMAN	COPA	Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (HEP-COP) (HEPCOP) [Cleaved into: Xenin (Xenopsin-related peptide); Proxenin]	1224	138,346	Homo sapiens (Human)	COPA
EBOV_VP35	P53999	0.00904835861055395	0.997163247082077	0.099117968012399	0.375655063091732	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	5.04975246918104	5.04975246918104	TCP4_HUMAN	SUB1 PC4 RPO2TC1	Activated RNA polymerase II transcriptional coactivator p15 (Positive cofactor 4) (PC4) (SUB1 homolog) (p14)	127	14,395	Homo sapiens (Human)	SUB1
EBOV_VP35	P54132	4.51928040709128e-05	0.650441517711799	0.603919845395306	0.61467408402567	FU000393,FU000395,FU000423,FU000425	6.76409193195278	2.84395032901283	BLM_HUMAN	BLM RECQ2 RECQL3	Bloom syndrome protein (EC 3.6.4.12) (DNA helicase, RecQ-like type 2) (RecQ2) (RecQ protein-like 3)	1417	159,000	Homo sapiens (Human)	BLM
EBOV_VP35	P54136	3.52497638670519e-05	0.611869999497807	0.0895971714161868	0.250200218011161	FU000395,FU000437,FU000451	1	1	SYRC_HUMAN	RARS	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	660	75,379	Homo sapiens (Human)	RARS
EBOV_VP35	P54819	0.00025445904159661	0.875843700129179	0.144644118826869	0.369380563273751	FU000395,FU000423,FU000425,FU000437,FU000451	1.26491106406735	1.26491106406735	KAD2_HUMAN	AK2 ADK2	Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) [Cleaved into: Adenylate kinase 2, mitochondrial, N-terminally processed]	239	26,478	Homo sapiens (Human)	AK2
EBOV_VP35	P54886	0.000129708198745035	0.846266177152614	0.0648294013503815	0.305540479617461	FU000393,FU000395,FU000425,FU000437,FU000451	1.67332005306815	1.67332005306815	P5CS_HUMAN	ALDH18A1 GSAS P5CS PYCS	Delta-1-pyrroline-5-carboxylate synthase (P5CS) (Aldehyde dehydrogenase family 18 member A1) [Includes: Glutamate 5-kinase (GK) (EC 2.7.2.11) (Gamma-glutamyl kinase); Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase)]	795	87,302	Homo sapiens (Human)	ALDH18A1
EBOV_VP35	P55081	0.000737766191030144	0.987962357497141	0.131693446839346	0.395097597987931	FU000393,FU000395,FU000423,FU000425,FU000437,FU000451	2.67706306736817	2.67706306736817	MFAP1_HUMAN	MFAP1	Microfibrillar-associated protein 1 (Spliceosome B complex protein MFAP1)	439	51,958	Homo sapiens (Human)	MFAP1
