Bait	Prey	Abundance	Reproducibility	Specificity	MIST	Ip	WD	WDv2	Entry.name	Gene.names	Protein.names	Length	Mass	Organism	Gene.names...primary..	mist_percent_ranking	mist_ranking	mist_percent_ranking_perBait	mist_ranking_perBait	wd_percent_ranking	WD_ranking	wd_percent_ranking_perBait	wd_ranking_perBait
GFP	P30041	0.00179367900483234	0.934678697808312	0.214793682402407	0.435630326185341	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.16024689946929	2.16024689946929	PRDX6_HUMAN	PRDX6 AOP2 KIAA0106	Peroxiredoxin-6 (EC 1.11.1.15) (1-Cys peroxiredoxin) (1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Antioxidant protein 2) (Liver 2D page spot 40) (Non-selenium glutathione peroxidase) (NSGPx) (Red blood cells page spot 12)	224	25,035	Homo sapiens (Human)	PRDX6	0.632283124730211	1705	0.67840735068913	211	0.502589555459644	2277	0.663093415007658	219
GFP	P30048	0.000982520106535272	0.95358708627212	0.243756713945733	0.461313744524311	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	1.63299316185545	1.63299316185545	PRDX3_HUMAN	PRDX3 AOP1	Thioredoxin-dependent peroxide reductase, mitochondrial (EC 1.11.1.15) (Antioxidant protein 1) (AOP-1) (HBC189) (Peroxiredoxin III) (Prx-III) (Peroxiredoxin-3) (Protein MER5 homolog)	256	27,693	Homo sapiens (Human)	PRDX3	0.74363400949498	1189	0.843797856049008	103	0.320025895554596	3112	0.408882082695253	378
GFP	P30050	9.41771560438303e-05	5.58110672701622e-11	0.0066719753710081	0.00457426714964917	FU000441	1.30270092466059	1.30270092466059	RL12_HUMAN	RPL12	60S ribosomal protein L12 (Large ribosomal subunit protein uL11)	165	17,819	Homo sapiens (Human)	RPL12	0.00237375917134225	4624	0.00306278713629403	652	0.159257660768235	3896	0.194486983154671	527
GFP	P30086	0.000847845428891386	0.693351255095402	0.224869763150417	0.368075187230583	FU000389,FU000391,FU000441,FU000457	1.6583123951777	1.6583123951777	PEBP1_HUMAN	PEBP1 PBP PEBP	Phosphatidylethanolamine-binding protein 1 (PEBP-1) (HCNPpp) (Neuropolypeptide h3) (Prostatic-binding protein) (Raf kinase inhibitor protein) (RKIP) [Cleaved into: Hippocampal cholinergic neurostimulating peptide (HCNP)]	187	21,057	Homo sapiens (Human)	PEBP1	0.393180837289584	2813	0.422664624808577	378	0.329736728528269	3100	0.427258805513017	373
GFP	P30101	0.00127498932585879	0.989360912167299	0.18283386178128	0.430589561757044	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.67706306736817	2.67706306736817	PDIA3_HUMAN	PDIA3 ERP57 ERP60 GRP58	Protein disulfide-isomerase A3 (EC 5.3.4.1) (58 kDa glucose-regulated protein) (58 kDa microsomal protein) (p58) (Disulfide isomerase ER-60) (Endoplasmic reticulum resident protein 57) (ER protein 57) (ERp57) (Endoplasmic reticulum resident protein 60) (ER protein 60) (ERp60)	505	56,782	Homo sapiens (Human)	PDIA3	0.611350884764741	1802	0.656967840735071	225	0.615666810530856	1763	0.77488514548239	144
GFP	P30153	7.30959280299419e-05	0.612099775998114	0.125256056065612	0.274715858533967	FU000389,FU000441,FU000457	1	1	2AAA_HUMAN	PPP2R1A	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha)	589	65,309	Homo sapiens (Human)	PPP2R1A	0.224643936124301	3594	0.275650842266463	474	0	4446	0	626
GFP	P30405	0.00108587854696345	0.979072090561172	0.268262240013662	0.485976032088744	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	1.58113883008419	1.58113883008419	PPIF_HUMAN	PPIF CYP3	Peptidyl-prolyl cis-trans isomerase F, mitochondrial (PPIase F) (EC 5.2.1.8) (Cyclophilin D) (CyP-D) (CypD) (Cyclophilin F) (Mitochondrial cyclophilin) (CyP-M) (Rotamase F)	207	22,040	Homo sapiens (Human)	PPIF	0.790461804056908	972	0.9249617151608	50	0.302762192490289	3190	0.385911179173048	394
GFP	P30533	0.000124827272666983	0.367080924652619	0.0467315042794531	0.145291135152226	FU000429,FU000457	1.22474487139159	1.22474487139159	AMRP_HUMAN	LRPAP1 A2MRAP	Alpha-2-macroglobulin receptor-associated protein (Alpha-2-MRAP) (Low density lipoprotein receptor-related protein-associated protein 1) (RAP)	357	41,466	Homo sapiens (Human)	LRPAP1	0.110271903323264	4124	0.14854517611026	557	0.0943029779887786	4012	0.111791730474732	544
GFP	P31153	0.000103645223772412	0.359276812595329	0.171626856102868	0.228500218842647	FU000389,FU000457	1.22474487139159	1.22474487139159	METK2_HUMAN	MAT2A AMS2 MATA2	S-adenosylmethionine synthase isoform type-2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2) (Methionine adenosyltransferase II) (MAT-II)	395	43,661	Homo sapiens (Human)	MAT2A	0.176089771255936	3819	0.223583460949464	508	0.0943029779887786	4012	0.111791730474732	544
GFP	P31689	0.00105079938136357	0.970908511008153	0.354886056186275	0.542838606041912	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.12132034355964	2.12132034355964	DNJA1_HUMAN	DNAJA1 DNAJ2 HDJ2 HSJ2 HSPF4	DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (HSDJ) (Heat shock 40 kDa protein 4) (Heat shock protein J2) (HSJ-2) (Human DnaJ protein 2) (hDj-2)	397	44,868	Homo sapiens (Human)	DNAJA1	0.835131635735798	765	0.970903522205211	20	0.476694000863183	2387	0.633996937212864	231
GFP	P31943	0.000447715216060908	0.93173806850961	0.0888263594714419	0.348363172341226	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	1.47196014438797	1.47196014438797	HNRH1_HUMAN	HNRNPH1 HNRPH HNRPH1	Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]	449	49,229	Homo sapiens (Human)	HNRNPH1	0.341389728096668	3053	0.39050535987749	399	0.23370738023306	3517	0.294027565084227	459
GFP	P32121	0.00362416403433643	0.994993365776197	0.219747148928122	0.457645771222292	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	4.04145188432738	4.04145188432738	ARRB2_HUMAN	ARRB2 ARB2 ARR2	Beta-arrestin-2 (Arrestin beta-2) (Non-visual arrestin-3)	409	46,106	Homo sapiens (Human)	ARRB2	0.735002157962828	1229	0.823889739663097	116	0.756581786793261	1122	0.91883614088821	54
GFP	P32929	7.15180821603229e-05	0.385365516321063	0.569910555785278	0.509576634094673	FU000389,FU000441	2.09327027878421	1.568180836259	CGL_HUMAN	CTH	Cystathionine gamma-lyase (EC 4.4.1.1) (Cysteine-protein sulfhydrase) (Gamma-cystathionase)	405	44,508	Homo sapiens (Human)	CTH	0.815278377211847	857	0.95558958652374	30	0.472809667673714	2437	0.626339969372129	245
GFP	P32969	0.00374954515799602	0.972542005867632	0.162254404080105	0.411307748900435	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.76887462097269	2.76887462097269	RL9_HUMAN	RPL9 OK/SW-cl.103; RPL9P7; RPL9P8; RPL9P9	60S ribosomal protein L9 (Large ribosomal subunit protein uL6)	192	21,863	Homo sapiens (Human)	RPL9; RPL9P7; RPL9P8; RPL9P9	0.533664220975368	2162	0.546707503828486	297	0.632067328441947	1687	0.79019908116386	135
GFP	P33316	0.00222492197685035	0.944618742186158	0.191011756400598	0.422396950191851	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.51661147842358	2.51661147842358	DUT_HUMAN	DUT	Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	252	26,563	Homo sapiens (Human)	DUT	0.57337073802327	1978	0.604900459418073	259	0.590850237375914	1879	0.742725880551303	168
GFP	P33992	0.000605399327210813	0.969271162405361	0.3104521405117	0.511870886759091	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.19848432637882	2.19848432637882	MCM5_HUMAN	MCM5 CDC46	DNA replication licensing factor MCM5 (EC 3.6.4.12) (CDC46 homolog) (P1-CDC46)	734	82,286	Homo sapiens (Human)	MCM5	0.817220543806581	848	0.958652373660035	28	0.512947777298228	2229	0.670750382848393	209
GFP	P35030	0.000660071208001469	0.991649978425595	0.225169677837119	0.460313767722172	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	1.47196014438797	1.47196014438797	TRY3_HUMAN	PRSS3 PRSS4 TRY3 TRY4	Trypsin-3 (EC 3.4.21.4) (Brain trypsinogen) (Mesotrypsin) (Mesotrypsinogen) (Serine protease 3) (Serine protease 4) (Trypsin III) (Trypsin IV)	304	32,529	Homo sapiens (Human)	PRSS3	0.740828657747031	1202	0.834609494640126	109	0.23370738023306	3517	0.294027565084227	459
GFP	P35080	0.00280261390057407	0.94527825716567	0.236737185204053	0.453949112091402	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.08166599946613	2.08166599946613	PROF2_HUMAN	PFN2	Profilin-2 (Profilin II)	140	15,046	Homo sapiens (Human)	PFN2	0.718385843763434	1306	0.793261868300156	136	0.46525679758308	2446	0.614088820826953	246
GFP	P35232	0.000519789406410294	0.852047628432938	0.129473502402373	0.351640733377127	FU000389,FU000391,FU000429,FU000441,FU000457	1.4142135623731	1.4142135623731	PHB_HUMAN	PHB	Prohibitin	272	29,804	Homo sapiens (Human)	PHB	0.349158394475605	3017	0.401225114854519	392	0.189469141130773	3587	0.234303215926493	468
GFP	P35268	0.00467986692620959	0.979057192843657	0.165131998644438	0.415296044105682	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.54950975679639	2.54950975679639	RL22_HUMAN	RPL22	60S ribosomal protein L22 (EBER-associated protein) (EAP) (Epstein-Barr virus small RNA-associated protein) (Heparin-binding protein HBp15) (Large ribosomal subunit protein eL22)	128	14,787	Homo sapiens (Human)	RPL22	0.548338368580027	2094	0.563552833078103	286	0.596029348295206	1854	0.745788667687597	161
GFP	P35637	0.000572826588546386	0.844703206113172	0.218342032377149	0.410295340843424	FU000391,FU000427,FU000429,FU000441,FU000457	1.89736659610103	1.89736659610103	FUS_HUMAN	FUS TLS	RNA-binding protein FUS (75 kDa DNA-pairing protein) (Oncogene FUS) (Oncogene TLS) (POMp75) (Translocated in liposarcoma protein)	526	53,426	Homo sapiens (Human)	FUS	0.530211480362507	2178	0.543644716692192	299	0.412386706948639	2709	0.534456355283308	302
GFP	P35659	0.00221310586566935	0.982962803098827	0.144574825773427	0.402394192566983	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	3	3	DEK_HUMAN	DEK	Protein DEK	375	42,674	Homo sapiens (Human)	DEK	0.510574018126859	2269	0.522205206738133	313	0.66033664220975	1558	0.822358346094948	114
GFP	P35754	0.000146596516483321	5.58110672701622e-11	0.133119658164244	0.0912557306006284	FU000441	1.09544511501033	1.09544511501033	GLRX1_HUMAN	GLRX GRX	Glutaredoxin-1 (Thioltransferase-1) (TTase-1)	106	11,776	Homo sapiens (Human)	GLRX	0.0757444971946486	4284	0.10260336906585	587	0.0433750539490721	4360	0.0474732006125574	611
GFP	P36542	4.50523239184523e-05	5.58110672701622e-11	0.115359607007724	0.079080432728935	FU000389	1.22474487139159	1.22474487139159	ATPG_HUMAN	ATP5F1C ATP5C ATP5C1 ATP5CL1	ATP synthase subunit gamma, mitochondrial (ATP synthase F1 subunit gamma) (F-ATPase gamma subunit)	298	32,996	Homo sapiens (Human)	ATP5F1C	0.0688390159689256	4316	0.0964777947932618	591	0.0943029779887786	4012	0.111791730474732	544
GFP	P36551	0.000975125673662966	0.888506898764739	1	0.9596468452249	FU000389,FU000391,FU000429,FU000441,FU000457	343.646387857152	17.345748000767	HEM6_HUMAN	CPOX CPO CPX	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial (COX) (Coprogen oxidase) (Coproporphyrinogenase) (EC 1.3.3.3)	454	50,152	Homo sapiens (Human)	CPOX	0.991368148467761	41	0.998468606431857	2	0.992231333621036	37	0.998468606431855	2
GFP	P36969	0.00282062262955164	0.968600192174009	0.234419099852025	0.459555665341881	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.48327740429189	2.48327740429189	GPX4_HUMAN	GPX4	Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4)	197	22,175	Homo sapiens (Human)	GPX4	0.739318083728904	1209	0.833078101071979	110	0.583081570996976	1912	0.732006125574273	176
GFP	P37802	0.00129702842394974	0.980296895352215	0.221627620457084	0.454386681511961	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	1.68325082306035	1.68325082306035	TAGL2_HUMAN	TAGLN2 KIAA0120 CDABP0035	Transgelin-2 (Epididymis tissue protein Li 7e) (SM22-alpha homolog)	199	22,391	Homo sapiens (Human)	TAGLN2	0.720759602934776	1295	0.797856049004597	133	0.337936987483814	3036	0.439509954058193	359
GFP	P38646	0.00474961431780234	0.9990641615768	0.224763814194774	0.462347415741284	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	5.93014895821906	5.93014895821906	GRP75_HUMAN	HSPA9 GRP75 HSPA9B mt-HSP70	Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9) (Mortalin) (MOT) (Peptide-binding protein 74) (PBP74)	679	73,680	Homo sapiens (Human)	HSPA9	0.746870953819537	1174	0.849923430321596	99	0.833836858006033	770	0.966309341500768	23
GFP	P38919	0.000150104177451189	0.762226457951544	0.0982267324238944	0.302506031036591	FU000389,FU000391,FU000427,FU000457	1	1	IF4A3_HUMAN	EIF4A3 DDX48 KIAA0111	Eukaryotic initiation factor 4A-III (eIF-4A-III) (eIF4A-III) (EC 3.6.4.13) (ATP-dependent RNA helicase DDX48) (ATP-dependent RNA helicase eIF4A-3) (DEAD box protein 48) (Eukaryotic initiation factor 4A-like NUK-34) (Eukaryotic translation initiation factor 4A isoform 3) (Nuclear matrix protein 265) (NMP 265) (hNMP 265) [Cleaved into: Eukaryotic initiation factor 4A-III, N-terminally processed]	411	46,871	Homo sapiens (Human)	EIF4A3	0.260681916271041	3427	0.31852986217458	446	0	4446	0	626
GFP	P39019	0.00240976581712157	0.930993844069605	0.12246619270008	0.371205692672897	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	1.91485421551268	1.91485421551268	RS19_HUMAN	RPS19	40S ribosomal protein S19 (Small ribosomal subunit protein eS19)	145	16,060	Homo sapiens (Human)	RPS19	0.402891670263255	2768	0.431852986217459	372	0.41864479930945	2658	0.545176110260337	291
GFP	P39748	7.41509386037103e-05	5.58110672701622e-11	0.0296801891283946	0.0203465084062193	FU000457	1.5709280369232	1.5709280369232	FEN1_HUMAN	FEN1 RAD2	Flap endonuclease 1 (FEN-1) (EC 3.1.-.-) (DNase IV) (Flap structure-specific endonuclease 1) (Maturation factor 1) (MF1) (hFEN-1)	380	42,593	Homo sapiens (Human)	FEN1	0.0213638325420803	4536	0.0275650842266463	636	0.301899007337073	3236	0.382848392036754	404
GFP	P41223	0.000679049090531932	0.762492542848627	0.0779550146859717	0.288694813495047	FU000389,FU000391,FU000429,FU000457	1.3228756555323	1.3228756555323	BUD31_HUMAN	BUD31 EDG2	Protein BUD31 homolog (Protein EDG-2) (Protein G10 homolog)	144	17,000	Homo sapiens (Human)	BUD31	0.241476046612	3516	0.297090352220521	460	0.164220975399223	3836	0.197549770290965	518
GFP	P42575	0.000250179161671848	0.847950895183026	0.186796010602122	0.389670313986483	FU000389,FU000391,FU000429,FU000441,FU000457	1.26491106406735	1.26491106406735	CASP2_HUMAN	CASP2 ICH1 NEDD2	Caspase-2 (CASP-2) (EC 3.4.22.55) (Neural precursor cell expressed developmentally down-regulated protein 2) (NEDD-2) (Protease ICH-1) [Cleaved into: Caspase-2 subunit p18; Caspase-2 subunit p13; Caspase-2 subunit p12]	452	50,685	Homo sapiens (Human)	CASP2	0.469356927060831	2460	0.476263399693723	343	0.137030643072939	3959	0.173047473200613	536
GFP	P42677	0.0109916068333576	0.985042982637869	0.213096364443661	0.450060510199762	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	3.13581462037113	3.13581462037113	RS27_HUMAN	RPS27 MPS1	40S ribosomal protein S27 (Metallopan-stimulin 1) (MPS-1) (Small ribosomal subunit protein eS27)	84	9,461	Homo sapiens (Human)	RPS27	0.701122140699129	1386	0.768759571209804	152	0.678463530427272	1478	0.845329249617153	99
GFP	P42766	0.00209400413389132	0.992191721134796	0.131574003328406	0.396328687008012	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	1.68325082306035	1.68325082306035	RL35_HUMAN	RPL35	60S ribosomal protein L35 (Large ribosomal subunit protein uL29)	123	14,551	Homo sapiens (Human)	RPL35	0.495252481657289	2340	0.503828483920369	325	0.337936987483814	3036	0.439509954058193	359
GFP	P43487	0.000454550704986437	0.72813765126107	0.178076906629984	0.3467285189297	FU000389,FU000429,FU000441,FU000457	1.22474487139159	1.22474487139159	RANG_HUMAN	RANBP1	Ran-specific GTPase-activating protein (Ran-binding protein 1) (RanBP1)	201	23,310	Homo sapiens (Human)	RANBP1	0.339447561501934	3062	0.387442572741196	401	0.0943029779887786	4012	0.111791730474732	544
GFP	P46109	0.00876348772270211	0.997437980260837	0.223702005032425	0.461141731906481	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	5.36966789786234	5.36966789786234	CRKL_HUMAN	CRKL	Crk-like protein	303	33,777	Homo sapiens (Human)	CRKL	0.743202416918373	1191	0.842266462480861	104	0.817436340094942	845	0.955589586523738	30
GFP	P46781	0.00018831702576146	0.380607855429671	0.0174375454169468	0.129383675763961	FU000427,FU000441	1.13797037700666	1.13797037700666	RS9_HUMAN	RPS9	40S ribosomal protein S9 (Small ribosomal subunit protein uS4)	194	22,591	Homo sapiens (Human)	RPS9	0.0932239965472599	4203	0.124042879019908	573	0.0671126456624946	4324	0.0826952526799387	600
GFP	P46782	6.58117280769549e-05	5.58110672701622e-11	0.00757735062161761	0.00519474187974381	FU000389	1.1414857801458	1.1414857801458	RS5_HUMAN	RPS5	40S ribosomal protein S5 (Small ribosomal subunit protein uS7) [Cleaved into: 40S ribosomal protein S5, N-terminally processed]	204	22,876	Homo sapiens (Human)	RPS5	0.00388433318946914	4617	0.00612557427258806	650	0.0677600345274061	4320	0.0842266462480857	599
GFP	P46783	0.000255449073299846	0.611590031867107	0.0756215360787986	0.240534714205812	FU000389,FU000391,FU000441	1	1	RS10_HUMAN	RPS10	40S ribosomal protein S10 (Small ribosomal subunit protein eS10)	165	18,898	Homo sapiens (Human)	RPS10	0.184937419076393	3778	0.231240428790199	503	0	4446	0	626
GFP	P47756	0.00168825590566175	0.992796108546275	0.245194496925927	0.474400724962672	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.27303028283098	2.27303028283098	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta (CapZ beta)	277	31,350	Homo sapiens (Human)	CAPZB	0.773198100992603	1052	0.90964777947933	60	0.536901165299954	2126	0.701378254211333	194
GFP	P47813	0.000113791525504882	5.58110672701622e-11	0.0432113201988961	0.0296224703242566	FU000429	1	1	IF1AX_HUMAN	EIF1AX EIF1A EIF4C	Eukaryotic translation initiation factor 1A, X-chromosomal (eIF-1A X isoform) (Eukaryotic translation initiation factor 4C) (eIF-4C)	144	16,460	Homo sapiens (Human)	EIF1AX	0.0302114803625377	4495	0.0382848392036754	629	0	4446	0	626
GFP	P47914	0.000721841837712939	0.874504399912519	0.123429676731917	0.354427422378859	FU000389,FU000391,FU000429,FU000441,FU000457	1.26491106406735	1.26491106406735	RL29_HUMAN	RPL29	60S ribosomal protein L29 (Cell surface heparin-binding protein HIP) (Large ribosomal subunit protein eL29)	159	17,752	Homo sapiens (Human)	RPL29	0.35563228312472	2987	0.404287901990813	390	0.137030643072939	3959	0.173047473200613	536
GFP	P48507	0.000790366461035357	0.866229037534209	0.175542525277784	0.387598512037711	FU000389,FU000391,FU000427,FU000429,FU000457	1.73205080756888	1.73205080756888	GSH0_HUMAN	GCLM GLCLR	Glutamate--cysteine ligase regulatory subunit (GCS light chain) (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit)	274	30,727	Homo sapiens (Human)	GCLM	0.461156668105286	2498	0.468606431852988	348	0.351963746223564	2943	0.460949464012251	344
GFP	P48637	3.45695773685719e-05	5.58110672701622e-11	0.205538186822468	0.140898688500571	FU000429	1.09544511501033	1.09544511501033	GSHB_HUMAN	GSS	Glutathione synthetase (GSH synthetase) (GSH-S) (EC 6.3.2.3) (Glutathione synthase)	474	52,385	Homo sapiens (Human)	GSS	0.106819162710402	4140	0.139356814701378	563	0.0433750539490721	4360	0.0474732006125574	611
GFP	P48730	0.000355529666365695	0.857465346901088	0.227147309439383	0.420267654529995	FU000389,FU000391,FU000429,FU000441,FU000457	1.4142135623731	1.4142135623731	KC1D_HUMAN	CSNK1D HCKID	Casein kinase I isoform delta (CKI-delta) (CKId) (EC 2.7.11.1) (Tau-protein kinase CSNK1D) (EC 2.7.11.26)	415	47,330	Homo sapiens (Human)	CSNK1D	0.566681053085851	2009	0.594180704441043	266	0.189469141130773	3587	0.234303215926493	468
GFP	P49327	2.26606376886443e-05	0.581162099821712	0.384211439071208	0.442686861313097	FU000391,FU000441,FU000457	2.12132034355964	1.5130857494229	FAS_HUMAN	FASN FAS	Fatty acid synthase (EC 2.3.1.85) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Oleoyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)]	2511	273,427	Homo sapiens (Human)	FASN	0.665731549417303	1550	0.719754977029099	184	0.476694000863183	2387	0.633996937212864	231
GFP	P49411	9.51235531414728e-05	0.610328645450565	0.463036597928425	0.505721482163154	FU000389,FU000391,FU000429	3.13016916014657	1.75674804352648	EFTU_HUMAN	TUFM	Elongation factor Tu, mitochondrial (EF-Tu) (P43)	452	49,542	Homo sapiens (Human)	TUFM	0.811825636598986	873	0.949464012251152	34	0.677600345274057	1493	0.843797856049006	103
GFP	P49458	0.000649023352678237	0.330087131843703	0.0587424453891328	0.142114184705624	FU000389,FU000441	1.4142135623731	1.4142135623731	SRP09_HUMAN	SRP9	Signal recognition particle 9 kDa protein (SRP9)	86	10,112	Homo sapiens (Human)	SRP9	0.107682347863617	4136	0.140888208269525	562	0.189469141130773	3587	0.234303215926493	468
GFP	P49674	0.000236226648120337	0.743395934912254	0.148752593678587	0.331332746201909	FU000389,FU000427,FU000429,FU000441	1.22474487139159	1.22474487139159	KC1E_HUMAN	CSNK1E	Casein kinase I isoform epsilon (CKI-epsilon) (CKIe) (EC 2.7.11.1)	416	47,315	Homo sapiens (Human)	CSNK1E	0.30643072939145	3215	0.359877488514549	419	0.0943029779887786	4012	0.111791730474732	544
GFP	P49756	0.000377110443962671	0.710369361354335	0.186516980085699	0.347031761655446	FU000389,FU000391,FU000441,FU000457	2.39791576165636	2.39791576165636	RBM25_HUMAN	RBM25 RNPC7	RNA-binding protein 25 (Arg/Glu/Asp-rich protein of 120 kDa) (RED120) (Protein S164) (RNA-binding motif protein 25) (RNA-binding region-containing protein 7)	843	100,185	Homo sapiens (Human)	RBM25	0.340094950366845	3059	0.388973966309343	400	0.569486404833834	1995	0.724349157733538	181
GFP	P49841	3.13911281417711e-05	5.58110672701622e-11	0.0913776366224471	0.0626404707893968	FU000391	1.09544511501033	1.09544511501033	GSK3B_HUMAN	GSK3B	Glycogen synthase kinase-3 beta (GSK-3 beta) (EC 2.7.11.26) (Serine/threonine-protein kinase GSK3B) (EC 2.7.11.1)	420	46,744	Homo sapiens (Human)	GSK3B	0.0578334052654296	4367	0.0781010719754977	603	0.0433750539490721	4360	0.0474732006125574	611
GFP	P49915	0.000650096759414046	0.956039184007255	0.268488837580028	0.47902242706793	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	2.27303028283098	2.27303028283098	GUAA_HUMAN	GMPS	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	693	76,715	Homo sapiens (Human)	GMPS	0.781614156236452	1013	0.918836140888212	54	0.536901165299954	2126	0.701378254211333	194
GFP	P50454	0.000251895852725934	0.768452407135267	0.223565844365893	0.39034874444399	FU000389,FU000391,FU000427,FU000441	1.3228756555323	1.3228756555323	SERPH_HUMAN	SERPINH1 CBP1 CBP2 HSP47 SERPINH2 PIG14	Serpin H1 (47 kDa heat shock protein) (Arsenic-transactivated protein 3) (AsTP3) (Cell proliferation-inducing gene 14 protein) (Collagen-binding protein) (Colligin) (Rheumatoid arthritis-related antigen RA-A47)	418	46,441	Homo sapiens (Human)	SERPINH1	0.47216227880878	2447	0.479326186830017	341	0.164220975399223	3836	0.197549770290965	518
GFP	P50747	0.000326938470459948	0.94367175688038	0.196099031073844	0.425580842495019	FU000389,FU000391,FU000427,FU000429,FU000441,FU000457	1.63299316185545	1.63299316185545	BPL1_HUMAN	HLCS	Biotin--protein ligase (EC 6.3.4.-) (Biotin apo-protein ligase) [Includes: Biotin--[methylmalonyl-CoA-carboxytransferase] ligase (EC 6.3.4.9); Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase (EC 6.3.4.10) (Holocarboxylase synthetase) (HCS); Biotin--[methylcrotonoyl-CoA-carboxylase] ligase (EC 6.3.4.11); Biotin--[acetyl-CoA-carboxylase] ligase (EC 6.3.4.15)]	726	80,760	Homo sapiens (Human)	HLCS	0.588692274492841	1907	0.620214395099543	249	0.320025895554596	3112	0.408882082695253	378
GFP	P50750	3.6090302493814e-05	5.58110672701622e-11	0.110753353859766	0.0759227467198306	FU000389	1.22474487139159	1.22474487139159	CDK9_HUMAN	CDK9 CDC2L4 TAK	Cyclin-dependent kinase 9 (EC 2.7.11.22) (EC 2.7.11.23) (C-2K) (Cell division cycle 2-like protein kinase 4) (Cell division protein kinase 9) (Serine/threonine-protein kinase PITALRE) (Tat-associated kinase complex catalytic subunit)	372	42,778	Homo sapiens (Human)	CDK9	0.0673284419507987	4323	0.0934150076569677	593	0.0943029779887786	4012	0.111791730474732	544
GFP	P50990	4.85581502686909e-05	0.386829856697836	0.379563674967135	0.37954359992028	FU000389,FU000391	1.5	1.26683455545722	TCPQ_HUMAN	CCT8 C21orf112 CCTQ KIAA0002	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Chaperonin containing T-complex polypeptide 1 subunit 8) (Renal carcinoma antigen NY-REN-15)	548	59,621	Homo sapiens (Human)	CCT8	0.432671558049182	2630	0.450229709035223	360	0.259818731117825	3379	0.326186830015314	433
GFP	P50991	0.000275443750806921	0.598339264247046	0.32889632707128	0.410068976013529	FU000389,FU000391,FU000457	1.91485421551268	1.91485421551268	TCPD_HUMAN	CCT4 CCTD SRB	T-complex protein 1 subunit delta (TCP-1-delta) (CCT-delta) (Stimulator of TAR RNA-binding)	539	57,924	Homo sapiens (Human)	CCT4	0.529132498920988	2183	0.542113323124045	300	0.41864479930945	2658	0.545176110260337	291
